# BEAST v1.8.3
# Generated Thu Mar 09 09:46:24 PST 2017 [seed=1489081582878]
# -beagle_scaling dynamic -threads 1 -beagle_SSE -beagle_instances 1 -beagle_GPU -beagle_cuda infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Calathea)	tmrca(Goeppertia)	tmrca(Straminea1e2)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
16540000	-14903.080944381378	-491.0516984356545	-14412.029245945723	45.017443822910984	44.536076444894235	32.397125802237476	32.27098164905658	0.11478621237708761	4.146947881229148	0.17723057370543524	0.24021478076522523	0.2374270777415839	0.3451275677877557	0.7710482221863345	0.002632757859060438	0.5997722176143199	0.002627660089263308	0.6478239472588885	0.05032071908001884	-12647.158512789862	-1764.8707331558608	-482.2970345618586
16560000	-14902.165173459058	-500.5441300715552	-14401.621043387502	47.32126016973952	46.97585752015166	37.067146107014	34.09244279622169	0.0964854751127083	4.2798365140081005	0.1745498308524764	0.250994434377584	0.22153144075371736	0.3529242940162222	0.8055391662314931	0.002515456882599845	0.7060625786758797	0.002545280613714325	0.6807701241321145	-0.024670441878534583	-12636.750310231642	-1764.8707331558608	-492.1443677272671
16580000	-14865.10921005886	-487.06465468291793	-14378.044555375942	47.45959595814507	45.18745595244131	40.56522595830401	29.65404447595867	0.13648655699912204	3.8376058905211687	0.1745498308524764	0.2386105343758618	0.23957060505168573	0.3472690297199761	0.8364122520741916	0.0028740026963506157	0.6092213757932177	0.0030419840559381497	0.5900240389481904	-0.03082989434197395	-12613.173822220082	-1764.8707331558608	-477.91249857429546
16600000	-14880.064238768848	-495.1477037559611	-14384.916535012886	47.309698352478115	44.959662456053394	36.62420381024206	35.57397343779243	0.11019576521644985	4.297005098148779	0.17624413572870803	0.2386105343758618	0.24285571941330958	0.34228961048212064	0.8001913868757482	0.002471333698356384	0.5381179937935644	0.0025667235510831816	0.5511305837996776	-0.028165169320304852	-12620.045801857026	-1764.8707331558608	-487.4412237352477
16620000	-14900.16866357314	-508.99088459037273	-14391.177778982768	49.11431242543506	48.058344987372074	39.78611584623324	31.308244514449804	0.0912981297154314	3.6483621311063317	0.1766641310492325	0.2525704628335486	0.23839385571347071	0.3323715504037482	0.8001913868757482	0.0025615890339388265	0.5899568608126136	0.0026576920790899287	0.6485754828443987	0.030795551223943018	-12626.307045826907	-1764.8707331558608	-499.9356722656402
16640000	-14899.189487835334	-496.27503217654504	-14402.914455658789	45.338022447210726	44.924492434801564	35.605609312744576	35.34032864053308	0.10798023150226244	3.8021331350003464	0.1755904176122914	0.25210635038283485	0.22751024254518148	0.3447929894596923	0.8974987199733959	0.002598659577300783	0.5702311611370536	0.0026498321663321564	0.620329264294533	0.04522853422901569	-12638.043722502927	-1764.8707331558608	-488.44371029806933
16660000	-14908.128161264854	-496.58303602556657	-14411.545125239289	45.380010086857624	44.93800500174488	35.006176598557346	34.027620653687634	0.11290931305826594	4.110811622053744	0.17263291818295226	0.2506123830865922	0.2319617092707633	0.3447929894596923	0.9238662115468986	0.002850535193293553	0.5846297082937273	0.0028945452285809824	0.6235642139557863	-0.07761484698489474	-12646.674392083429	-1764.8707331558608	-488.33145065021483
16680000	-14872.85270285506	-488.906581434989	-14383.946121420071	44.274271193505676	43.97717003492823	36.37155125595119	35.107500217086944	0.12455289099976126	3.8522839300365765	0.17263291818295226	0.26848482811897123	0.23390573468437775	0.32497651901369884	0.7056671325637306	0.002570967296778364	0.6245371787980858	0.002680057966639265	0.6567933885610493	-0.005515739713398656	-12619.075388264211	-1764.8707331558608	-481.4875932449931
16700000	-14871.40814543271	-483.19829852908447	-14388.209846903625	40.96111954409908	37.34542674428452	35.09124141650624	24.690780640777398	0.13422842898225126	3.987050807968803	0.16560543791791452	0.26156792821140706	0.23240454425880372	0.34042208961187487	0.7536542534333337	0.0031298160964163243	0.6471658635518862	0.0029929248717145526	0.660686333522587	-0.053672080239267526	-12623.339113747763	-1764.8707331558608	-470.9793891010539
16720000	-14895.857946353937	-502.9914970794029	-14392.866449274534	47.67311125514551	45.079106973702665	39.043420892013096	36.39125071215479	0.11154423563651493	4.098008296967538	0.16395321589621584	0.25493050175534526	0.23565909452325598	0.3454571878251831	0.8308121375232008	0.002556291265315402	0.7106695093410207	0.002545169505394618	0.7094872856647261	-0.004680026590926851	-12627.995716118672	-1764.8707331558608	-494.8756540795737
16740000	-14888.141376958936	-490.36311990170924	-14397.778257057227	47.82455733825689	45.45429386041172	32.34134967126394	31.98086389233727	0.12100415768083658	4.367971763624623	0.17161903210034454	0.24726468555121656	0.23394733728702186	0.3471689450614172	0.8173388556373609	0.0025508861304822795	0.6185049996453456	0.002676708937016067	0.6297792736396797	0.043348199497828185	-12632.907523901367	-1764.8707331558608	-481.00047694835985
16760000	-14887.154328876053	-501.3801897742462	-14385.774139101806	46.69087281589173	46.11513201131624	37.93209064118101	37.37602700066998	0.1104563928524022	4.017409968707283	0.17161903210034454	0.2585149344238382	0.23394733728702186	0.33591869618879555	0.8364492779326359	0.0026548839259867138	0.5228682485470894	0.0025390315805607707	0.5438893535055936	0.03363212660296872	-12620.903405945946	-1764.8707331558608	-493.3361724313558
16780000	-14850.268013001561	-465.5252546474621	-14384.7427583541	42.71651767099303	41.61112887953086	34.13976823188443	32.65173438460855	0.13477511992450733	4.183046306342714	0.1721570826872482	0.26059857500211026	0.23394733728702186	0.33329700502361986	0.8617011538719067	0.003191420203624388	0.6444872589710866	0.0032265579916927528	0.7125511710192857	-0.07447451752403957	-12619.872025198238	-1764.8707331558608	-456.85198031300564
16800000	-14871.127247478082	-485.11811112535304	-14386.009136352728	46.047146903544565	44.52384055211184	40.232575348656106	39.608059018605424	0.12177611163164218	4.143328936835693	0.18212281252380325	0.26059857500211026	0.22262870725082148	0.33464990522326515	0.8339208505604667	0.002872707454879088	0.6242898436614273	0.0028824954222576144	0.6394450359329045	0.06853332534024288	-12621.138403196868	-1764.8707331558608	-476.4457867165166
16820000	-14873.194796215561	-478.45815814367234	-14394.736638071889	45.95724452420198	44.73281819275644	39.85556721696251	35.32247363859067	0.12072151756885573	4.30340273704362	0.1845294378949385	0.25316521866459146	0.24091021225956713	0.32139513118090307	0.8253487191326363	0.003183926641202519	0.6775519101092853	0.0030209556737704145	0.6835379528356784	-0.004433286084989604	-12629.865904916027	-1764.8707331558608	-470.24666575864893
16840000	-14895.676551678349	-500.2580866322671	-14395.418465046081	50.585290719994106	46.9801801365197	39.36344936262905	38.38281203198677	0.11196663854870859	3.7735661275651267	0.18165747157421394	0.25316521866459146	0.2258139665987338	0.339363343162461	0.9325698988479223	0.00284004447968129	0.59268043979298	0.0027242139602989984	0.6254401880306278	0.05219389957290598	-12630.54773189022	-1764.8707331558608	-490.8589688887998
16860000	-14906.585601886009	-503.4262557979029	-14403.159346088105	51.040157315344345	50.79550354742241	38.235826000999374	32.495548841020465	0.10003474257055361	3.872876336498494	0.1661820087592121	0.26185080948372946	0.22846417294965876	0.3435030088073998	0.7937042469340893	0.0024751318846810704	0.47481442138383073	0.002513427886153831	0.4963174867443422	0.0604252158334032	-12638.288612932245	-1764.8707331558608	-493.14058410083754
16880000	-14901.160336420207	-496.5582375808246	-14404.602098839383	48.0441226844353	46.51728619609228	43.68831646408525	38.775458368385934	0.1371227561324044	4.475100937118905	0.17654794246885222	0.26505231079457614	0.21844235146375335	0.33995739527281843	0.7324210585477376	0.0026878640295804946	0.5194509265126878	0.002808523791345923	0.5482645407840521	0.0025363681677111945	-12639.731365683523	-1764.8707331558608	-486.88394532264846
16900000	-14872.61588662749	-476.77742109118344	-14395.838465536308	45.98730124288011	41.942947999630455	33.40857039423643	31.557195604652645	0.1407396799435494	3.979540331278555	0.17654794246885222	0.25966272389253175	0.22623043870832701	0.3375588949302892	0.8349119739654586	0.002838509957539122	0.5042107587891447	0.0030703980938037163	0.5353648519127323	-0.03587810999793999	-12630.967732380448	-1764.8707331558608	-468.23044303513575
16920000	-14907.923033139168	-502.59397224347197	-14405.329060895696	49.14536342675361	46.75962242426764	35.199690743729	35.06991644825345	0.10559516873058092	4.267587535299846	0.17654794246885222	0.26336239508209636	0.22557424893899597	0.33451541351005565	0.7839085120306553	0.002223493373228509	0.5238853764104585	0.002487388490718592	0.5535460491046008	0.12168649004366389	-12640.458327739836	-1764.8707331558608	-494.21898286402984
16940000	-14884.01701662354	-479.1854826482518	-14404.831533975288	44.90738246883554	42.66378827108453	39.878287614065314	38.78472218219719	0.12128734760814747	4.0422073971109524	0.17073715175049367	0.2741848863565052	0.21475175766458715	0.34032620422841425	0.7982517259273312	0.0026158982858756476	0.5612342589847789	0.00299095836332999	0.6035186623107889	0.016199634160005034	-12639.960800819426	-1764.8707331558608	-471.27812774380186
16960000	-14881.613939874389	-491.3140646989933	-14390.299875175395	46.4588371541241	45.9215487411059	42.5911188485852	40.185249405064205	0.10926784129228218	4.328862193551306	0.1833567871869192	0.2585837280173618	0.22080505341490023	0.33725443138081895	0.7887018674153253	0.0027478968580496328	0.4705716817940445	0.002905936598917521	0.5224102567822534	0.06262332473810253	-12625.429142019535	-1764.8707331558608	-482.07539242302573
16980000	-14883.553249570337	-484.4967042937786	-14399.056545276559	43.00279846042923	42.651765836694196	38.74301897053306	29.526693110223874	0.10806424958302632	4.381433153540944	0.1755519836177164	0.2727063570168352	0.21448722798462957	0.33725443138081895	0.813488781298053	0.002874194232876011	0.5213875980723262	0.0030112346947625507	0.5574561394030562	0.01993502710779805	-12634.185812120697	-1764.8707331558608	-476.04957028421103
17000000	-14862.038811608529	-472.4593416056477	-14389.579470002882	40.864311277200365	39.215401389034355	33.407957541098924	32.90749875299167	0.1584718099418982	4.024370652517678	0.19424189956851567	0.2534898731110987	0.2178637240881007	0.3344045032322851	0.7789608284035997	0.0030606816760725786	0.5209130069322367	0.0031066466603640462	0.5722508200311034	0.008351073492836784	-12624.70873684702	-1764.8707331558608	-463.458785865087
17020000	-14902.03600337926	-484.65037239642703	-14417.385630982833	44.38699528196052	41.16085849423422	33.1009914167342	33.061026241113154	0.14606400103353362	4.101551446175558	0.1724437625947581	0.2541163527525851	0.2269573112782766	0.34648257337438043	0.7789608284035997	0.002859474843586208	0.512628013521252	0.002907619722029694	0.5425018348558059	0.07963657204002697	-12652.514897826974	-1764.8707331558608	-476.27269738129127
17040000	-14860.514015431592	-488.3406366477167	-14372.173378783875	42.403216405627504	41.51269775279459	38.83339011758608	35.182081423093386	0.11645718583552804	4.15680944637447	0.16959950166134616	0.26247625417011133	0.2269573112782766	0.3409669328902662	0.8272539224917275	0.0026765573021828477	0.5684496158684983	0.0028208194308193568	0.61426842857236	0.08227301983633456	-12607.302645628013	-1764.8707331558608	-480.74671825661676
17060000	-14869.1022525833	-484.373000254119	-14384.72925232918	46.299470499906015	45.1450008959119	36.420431617159394	35.98001571592834	0.13574800006712376	3.937175965548676	0.16959950166134616	0.25720597165222675	0.23270291595263748	0.3404916107337899	0.8448161203595907	0.002712168632217978	0.6348848254867708	0.002887973244854067	0.6800210132031304	0.028831145659066106	-12619.858519173318	-1764.8707331558608	-476.27503022017754
17080000	-14873.77900558223	-482.73834691652587	-14391.040658665705	46.48393441230837	45.25849348303172	36.46111222316255	35.10071277281931	0.1269375272744032	4.204566269987939	0.1713038873880544	0.25755553164684486	0.23270291595263748	0.3384376650124636	0.7311816986708869	0.0027998502235815504	0.614915089677869	0.0029189880452575854	0.640869893791444	0.03980194674395096	-12626.169925509843	-1764.8707331558608	-474.848451083673
17100000	-14909.795455240908	-492.48804870103965	-14417.307406539869	43.35847475143762	42.80293454368716	36.2379274638225	34.13418643105201	0.12699510861583552	4.252506508481848	0.1814198555774576	0.2774147945249546	0.21624324687417829	0.32492210302340985	0.7258358743312938	0.0026080179521265944	0.5727443752068002	0.002677144331530234	0.5938370598108459	-0.06401660408381717	-12652.436673384007	-1764.8707331558608	-484.98382190550933
17120000	-14892.925941188278	-479.1386707292771	-14413.787270459	41.163303129367954	39.66867678410971	33.63130455027115	32.59408280179684	0.11902194170964948	4.106086276370161	0.16755461312558312	0.25323240975834443	0.24042563164078845	0.33878734547528433	0.8465405236532821	0.0028691868892449517	0.488582446059171	0.0029099044689639988	0.5547328457316435	7.725915027143176E-4	-12648.916537303141	-1764.8707331558608	-470.49701515488266
17140000	-14891.612980863227	-497.6498867723507	-14393.963094090876	45.177605778069754	43.54762006791843	36.19718976413178	35.40913754546118	0.13134911834656893	4.354907862664525	0.1758760902896773	0.2588085262279846	0.2318098103082525	0.3335055731740859	0.8542700677028607	0.0028911600421964584	0.564888845913706	0.002838376288843857	0.6348781778992519	0.018659366122151813	-12629.092360935014	-1764.8707331558608	-489.75990284607144
17160000	-14893.99397143965	-495.3407249180351	-14398.653246521615	45.82107219739984	42.71218194437595	34.683177856401386	33.82652223989068	0.10707709774564043	4.312943290704094	0.17632975402758216	0.2588085262279846	0.22506211030686574	0.3397996094375678	0.8116330663279986	0.0026531191614897125	0.5495903453442781	0.0026659310440518974	0.5999289669744816	0.030374700015845402	-12633.782513365755	-1764.8707331558608	-487.58136555248217
17180000	-14868.108185667683	-484.53845943266384	-14383.569726235019	41.05839315571759	39.74131424681549	37.007988557980845	32.466313627412084	0.11815209615612669	3.884977397926639	0.17605554696290412	0.2588085262279846	0.22533631737154378	0.3397996094375678	0.7607912770045988	0.0026219203456916214	0.5972606450612082	0.0027728747817201554	0.6528462526771813	0.08602847123021594	-12618.698993079159	-1764.8707331558608	-476.5844229528467
17200000	-14905.689545993364	-487.3079987039428	-14418.38154728942	42.505448575176295	41.68904907732306	33.61021370936031	33.2808800692174	0.1295849650001791	4.614400079691026	0.1730108231094716	0.26576633655555354	0.23650865858119952	0.3247141817537757	0.811940413880923	0.0030360307480823867	0.5226782696421759	0.002933744553428239	0.5710525995327956	0.0431563617718077	-12653.510814133559	-1764.8707331558608	-478.8203361877974
17220000	-14863.515986065777	-485.29055635233516	-14378.225429713442	43.87007006376279	41.8006413445208	36.93421499550648	32.58052188240548	0.13364369080075286	4.111901974200764	0.16788365582956008	0.2516169782752882	0.23811443999489523	0.34238492590025693	0.8643704129457754	0.002998700875237849	0.4977590315351127	0.0028518377154678003	0.5696871637417438	0.0025865280600421638	-12613.354696557582	-1764.8707331558608	-477.4518614792075
17240000	-14917.013063241571	-506.512049098532	-14410.50101414304	46.13358217700745	44.61724336726228	38.28991051927416	35.58701929018304	0.09519331340291282	4.213248171580205	0.16788365582956008	0.2516169782752882	0.23811443999489523	0.34238492590025693	0.7298182450194388	0.0025284152262912	0.5753242073465634	0.0025727544711878284	0.6021613252851861	-0.011550832064181437	-12645.630280987178	-1764.8707331558608	-499.1873442806846
17260000	-14924.967885565784	-499.7422692486076	-14425.225616317177	45.788858034727646	42.018578081270256	36.69930602749171	31.932065698646383	0.12351548628640678	4.028114686819469	0.1757844861241326	0.23899562583436015	0.241547679761132	0.34367220828037565	0.9094922338359424	0.0024649196350552123	0.5121623409933345	0.002570665383986099	0.5239579440093105	0.08324715960198432	-12660.354883161317	-1764.8707331558608	-491.94642824287786
17280000	-14894.139961355768	-487.3989841634598	-14406.740977192308	41.93882673161643	41.92266689816019	35.25055622045879	33.38405986833805	0.1186317263602609	4.048704464462247	0.1757844861241326	0.24731328546570308	0.24108596343766053	0.33581626497250416	0.8163502000807007	0.0026716338777194103	0.5665656618663875	0.0027376670182846516	0.5957330883327073	0.01740531203021123	-12641.870244036449	-1764.8707331558608	-479.51003902912043
17300000	-14875.617293547419	-481.2914865247049	-14394.325807022713	42.95829969851302	39.911843140197746	35.997885137532684	34.2346902040343	0.15615148044634294	4.170818417734009	0.1764025535813128	0.25058466758992826	0.2266719974397097	0.34634078138904967	0.834549732842419	0.0030327506354125657	0.5980852389745946	0.0029662651901732184	0.6256719880755025	-0.03672250977147211	-12629.455073866853	-1764.8707331558608	-473.04776735881893
17320000	-14899.350284486414	-492.4619599600423	-14406.888324526371	47.36111880412664	41.20886849788492	37.25166740269253	31.7401144264959	0.11121314796173405	4.59696043062572	0.16376252060417879	0.262255035190373	0.23436593730877592	0.3396165068966727	0.8807913851941714	0.0026559295759532803	0.6030625384914148	0.002685747022802081	0.6629415649685377	0.06518065716669554	-12642.017591370512	-1764.8707331558608	-484.29824658569373
17340000	-14891.159892863456	-491.4410881058396	-14399.718804757616	41.29408013415122	41.05762916243653	35.598191854771706	35.58295600801644	0.1292093415245619	4.051662632529184	0.15956459549654403	0.24862125886152364	0.2521976387452601	0.3396165068966727	0.7830879750674831	0.0027653879425928863	0.6061716738830305	0.0028132400838268164	0.6364269180230441	0.03860196185004847	-12634.848071601757	-1764.8707331558608	-483.462088790303
17360000	-14895.05337891693	-493.56328541429843	-14401.49009350263	45.39447653429552	43.70782398787559	39.52352614818203	38.592278075653205	0.10666765713455696	4.033555074445972	0.16563713655240947	0.2557118804447848	0.23480059225063135	0.3438503907521748	0.7970415391366247	0.0025468634098394826	0.5919490467393653	0.0025250913747006548	0.5979361236340338	-0.019834627982665536	-12636.61936034677	-1764.8707331558608	-485.73208199539243
17380000	-14883.211296730822	-497.09367867030113	-14386.117618060522	47.43052401400738	46.38549492236555	40.96249126016857	36.76420162554438	0.11732594397345851	4.399093079054545	0.16853587053733593	0.24478261798183004	0.23637068228862324	0.3503108291922112	0.8496781493104923	0.002630003271013988	0.5848617635794088	0.002741785724130567	0.5956692192709997	-0.008206054622396026	-12621.24688490466	-1764.8707331558608	-488.4385435735709
17400000	-14890.459054304632	-509.165998342546	-14381.293055962087	47.884654127697935	47.055853307446014	44.34906714301157	40.076178176001626	0.1067280926574828	4.268019758726056	0.16595696338274415	0.283067546765809	0.22446481314168037	0.32651067670976686	0.7824882956313994	0.002357836270146551	0.5062460992383294	0.002595596108476923	0.514092393835043	0.13830635698934005	-12616.422322806227	-1764.8707331558608	-499.0374380159573
17420000	-14902.172398871042	-497.5399277140687	-14404.632471156972	49.965136147789	49.22560842084244	36.74250742928655	33.7102520787611	0.11423228204266174	4.38027007943312	0.18277319622893878	0.27155934388559466	0.22621793122092815	0.3194495286645388	0.7992450436450064	0.0025976868230742707	0.5051637690949037	0.0026274352922297946	0.49374616059149584	0.09658016100726345	-12639.76173800111	-1764.8707331558608	-488.02018519511694
17440000	-14877.858812479933	-487.6051086936217	-14390.253703786311	45.25042213718453	45.13618692976932	33.248202410292684	33.04914143902983	0.11792434618556152	4.037228471981346	0.195379706707526	0.23500090781210564	0.2344084367182167	0.335210948762152	0.8914059495974063	0.002724070386841764	0.6687546480971523	0.002804128797845483	0.6830076633236141	0.08996972939482994	-12625.38297063045	-1764.8707331558608	-478.7588072687695
17460000	-14883.981974531052	-490.2684059588651	-14393.713568572188	46.10283059977313	44.00962337805154	38.149986176905266	34.90004671113231	0.1276900146542935	4.109591606531801	0.16338776098758953	0.24043511827895744	0.2273114751295218	0.36886564560393154	0.9439373406663419	0.002737615859669156	0.5395010546538359	0.002750075564267343	0.5323726675210243	0.08691800563719346	-12628.842835416326	-1764.8707331558608	-482.4220989882727
17480000	-14881.588602089962	-487.2726192971149	-14394.315982792847	41.73973766879112	39.25404736098265	34.70009020245328	33.443094992983326	0.12294091029326462	3.707999316987902	0.17816733072197133	0.23990559751220095	0.2273114751295218	0.3546155966363062	0.883666186180858	0.0026042125286199853	0.5377532968760678	0.002732355851654116	0.567640787530679	0.05471144495868689	-12629.445249636985	-1764.8707331558608	-479.0398291993564
17500000	-14873.397639693356	-482.5700522869066	-14390.82758740645	46.40044500924427	43.865053427548595	37.70609229297644	32.52858904370269	0.12063855853155879	4.101594873983469	0.16409670606043633	0.24707717475978377	0.2350680068450802	0.3537581123347	0.834329050082155	0.0029067678183924165	0.4893891910312064	0.0028800045840482293	0.4849604027036581	6.526425295079637E-4	-12625.95685425059	-1764.8707331558608	-474.8296187904702
17520000	-14891.542642539891	-470.69045272984386	-14420.852189810048	45.25544289908063	43.30142394004236	35.79320125920316	33.4556411636063	0.14630116271365967	4.286931682744906	0.17523164769256994	0.26641309129447166	0.22959603421840333	0.3287592267945554	0.8218463483310885	0.003518302217884527	0.46252572611607384	0.003381447347694796	0.45711498602761136	0.017797553919110306	-12655.981456654188	-1764.8707331558608	-462.6489160111572
17540000	-14868.641861960634	-466.9779370472056	-14401.663924913428	42.732407608037185	39.50331245572153	37.52708391135182	33.73522794297067	0.15358867090404213	3.986303558108725	0.18130862960378674	0.2622241058300072	0.23452305949919686	0.32194420506700955	0.8460484505889454	0.0030272393323778958	0.5246219679034914	0.0030699451755598892	0.5571667482412561	0.07855032526582262	-12636.793191757566	-1764.8707331558608	-458.91816006054694
17560000	-14894.078399771126	-480.60509098817363	-14413.473308782952	40.60506630915699	40.03006641189096	34.96963654898843	33.75350454092361	0.13726156569123038	4.373695920997126	0.18130862960378674	0.2622241058300072	0.23452305949919686	0.32194420506700955	0.801802527849291	0.0029466827561835506	0.5287116921832075	0.002904826613049545	0.5802707604102263	0.022595008045676764	-12648.60257562709	-1764.8707331558608	-472.1559747176288
17580000	-14893.433685443433	-490.44312591827054	-14402.990559525162	46.41721511877992	45.461161641926864	38.33764503244229	37.41896096856329	0.10400850954940646	4.3962776900091045	0.17795271046723224	0.2532566512101072	0.22642624676907058	0.34236439155359033	0.8597413370835396	0.0025431362838720323	0.47502093006756574	0.0027189841021569147	0.5083301263245039	0.11328271965630561	-12638.1198263693	-1764.8707331558608	-482.5592470631619
17600000	-14860.289793055976	-478.4887713276425	-14381.801021728334	43.748217995745186	41.32924215528049	40.72423515015677	38.32846589647743	0.11048443736235837	4.3294125086637	0.170198041258735	0.2518062292988508	0.23335526688286784	0.3446404625595467	0.9606341899215686	0.0030610299728843116	0.6134432414013457	0.0031304456407872197	0.6195985984491984	-0.059696159742274726	-12616.930288572474	-1764.8707331558608	-469.9539889483005
17620000	-14894.298605397524	-494.4750487760674	-14399.823556621457	42.2431611411315	41.90536029220907	39.38430950628	34.92883248920129	0.10665433443443013	3.8746069896596964	0.18050634526016598	0.2500515386825245	0.22517884436203353	0.3442632716952764	0.8053293225977763	0.0026602149500441503	0.6710156946801596	0.002631360450472492	0.7338857821665999	0.01869697475878685	-12634.952823465595	-1764.8707331558608	-486.86536977171687
17640000	-14922.365907111529	-486.9136706309689	-14435.45223648056	38.51112845581334	38.45090491947749	36.651943515677175	34.31198124317654	0.14090998026950316	4.0650567021676975	0.17488663555688624	0.24392208770593182	0.23503510529237295	0.3461561714448094	0.8430631724264173	0.0032404498271201006	0.6196346935054071	0.002987895202981026	0.6441638918103576	0.014072178609348403	-12670.5815033247	-1764.8707331558608	-477.7377789702702
17660000	-14890.615191450477	-498.9296888697568	-14391.68550258072	45.925889827235125	41.02991637317446	43.045409211874855	41.18205096826887	0.09948151377479195	4.0650567021676975	0.1735318115157471	0.28647914476620145	0.21480487514975335	0.32518416856829857	0.8849067321249684	0.00302402321320158	0.5677467810633634	0.002770087297933917	0.6349217724701917	-0.0156608047996648	-12626.81476942486	-1764.8707331558608	-489.3758771717936
17680000	-14871.7934897191	-473.1586481666307	-14398.63484155247	44.15074522863635	41.01748967095814	41.985650532067325	37.571099439438434	0.12493476105073553	4.050049380343633	0.1735318115157471	0.24457429366728414	0.23268814008502461	0.3492057547319446	0.7865637199243414	0.003034157740891889	0.5105969865590855	0.0029582318507058807	0.5998588067792829	-0.01838808227380508	-12633.764108396608	-1764.8707331558608	-465.0171258056983
17700000	-14893.6116082315	-472.9134494866349	-14420.698158744864	43.341255237088994	42.5251874041959	34.8914441952239	30.29734576389008	0.12727265101640628	3.9952084281850198	0.17952624605640732	0.2628299265837648	0.24213992618168945	0.3155039011781389	0.7582504075281546	0.002852920727656026	0.43944239836265286	0.0028207796791462642	0.512060940081224	0.01825373394153258	-12655.827425589003	-1764.8707331558608	-464.69990098676385
17720000	-14890.623989985834	-483.9236649882909	-14406.700324997542	49.57975748884943	48.91018176143651	35.44169908842211	35.2726480502265	0.13067234206366998	3.996462186986678	0.18229056017655362	0.25007258229505436	0.2277952601737854	0.3398415973546071	0.8648560004844047	0.003063328310878868	0.4635392590903177	0.00289008545838295	0.516040625122204	-0.014920391432258245	-12641.82959184168	-1764.8707331558608	-474.3017237993768
17740000	-14862.041894686241	-473.0116896784997	-14389.03020500774	43.69800376658662	42.49408845114712	34.556647348445736	34.36872540105518	0.11661269896655382	4.068236005144683	0.16932737320989763	0.25007258229505436	0.2407584471404414	0.3398415973546071	0.8148706167526227	0.0031198549676036513	0.5930299221453634	0.0031821248290655195	0.6894843596019476	0.03573029645966657	-12624.159471851879	-1764.8707331558608	-465.02053246674564
17760000	-14868.792647431963	-487.67952984182733	-14381.113117590136	47.0260934835381	45.78287293514563	37.54113874058927	36.20866114925183	0.11021836926211412	3.9727542727346856	0.1711276886844114	0.2544298108061273	0.2373272265617454	0.3371152739477164	0.7849843970228311	0.0026319890334485004	0.4567607938289609	0.0026797972179311486	0.48675711817782974	0.01818751913559461	-12616.242384434276	-1764.8707331558608	-480.0531922011199
17780000	-14892.989196728768	-480.80517743617173	-14412.184019292596	39.91337585890652	39.88250554214603	36.56368033601724	29.826406668749257	0.11714313686538459	4.122630697751225	0.17278309713095935	0.2744964151662725	0.21283750088459752	0.33988298681817114	0.8980670804389258	0.0030329492914310525	0.540856219981105	0.0032588450232536688	0.6164311575268141	0.08190138223033333	-12647.313286136736	-1764.8707331558608	-471.6092552068864
17800000	-14875.06821149234	-506.79679745510623	-14368.271414037234	47.060877773005366	44.96735385644463	40.16204899437874	35.78289084665397	0.10415104921577978	4.13523019871448	0.1753214208887483	0.24833058590814178	0.23258298499159993	0.3437650082115105	0.6997112939528332	0.0022257522914322747	0.5257123062843525	0.0023172966037994106	0.5946907479989458	0.03064024801356777	-12603.400680881372	-1764.8707331558608	-499.4078033428443
17820000	-14885.294667801816	-513.3502231231532	-14371.944444678662	47.04064837421772	46.755832746075086	36.558608184057896	36.07882175643487	0.10637874971781808	3.9105694210197095	0.17449662554643616	0.24915538125045392	0.23258298499159993	0.3437650082115105	0.8699937235653677	0.002372637162246416	0.5559684904104377	0.0024691011302931305	0.6400094788042101	0.043282884539974774	-12607.073711522802	-1764.8707331558608	-505.2102299384365
17840000	-14886.584608187568	-516.3490165798073	-14370.235591607761	46.47823955112457	45.34361736527269	44.55228264438468	34.41150786462501	0.09133814335790187	4.123685178242348	0.17449662554643616	0.2525775215624014	0.22644272187222034	0.3464831310189426	0.7800651285039764	0.0022725407824040274	0.6203424909295276	0.0022529209393338584	0.7737145556264629	0.012879124137455015	-12605.364858451901	-1764.8707331558608	-507.4947697075692
17860000	-14909.815111704995	-507.3022618022672	-14402.512849902727	44.01440914435083	43.30843818713395	38.243052465648546	31.117350815980462	0.09556648556060447	4.215741015050644	0.17449662554643616	0.2525775215624014	0.22644272187222034	0.3464831310189426	0.7930880654197772	0.002209531278069059	0.6108885883520061	0.0024035421258669755	0.7339408895646936	0.04420626683312397	-12637.642116746867	-1764.8707331558608	-499.6020823728277
17880000	-14865.57494041706	-496.21917346552726	-14369.355766951532	46.82906267543669	43.96727751724331	37.12264786870124	34.20557892804018	0.10636268919705738	3.81563974805697	0.1678638520665922	0.2494678039265672	0.23673917805569133	0.3459291659511497	0.8257403675153172	0.0023206920096210007	0.6151936417942876	0.0025303288194728265	0.7352986746528742	0.05364911993243229	-12604.48503379567	-1764.8707331558608	-488.7762642203659
